Index,V1,V2,V3,V4
990,618476,239804,87759,140167
991,619690,239756,88001,140105
992,620886,239950,88127,140076
993,622091,239828,88010,140158
994,623483,239759,87992,140101
995,624478,239743,87992,140104
996,625291,239830,88037,140297
997,626051,239894,88227,140238
998,627011,239899,88226,140089
999,627731,239819,87855,140160
1000,628441,239585,87911,140189
1001,629445,239433,88172,139882
1002,630776,239614,88006,139838
1003,631920,239717,87985,139913
1004,632995,239483,88151,140086
1005,634203,239616,88177,139983
1006,635382,239679,87973,139969
1007,636675,239757,88075,140030
1008,637701,239777,88231,139920
1009,638437,239785,88002,139844
1010,639356,239607,87995,139918
1011,640301,239849,88047,139883
1012,641515,239908,87903,139964
1013,642723,239676,87957,139780
1014,643734,239455,88189,139743
1015,644881,239238,88125,139694
1016,646326,239426,88163,139913
1017,647806,239555,88055,140127
1018,649185,239871,88050,140076
1019,650580,239801,88003,139954
1020,651710,239793,87974,139928
1021,652619,239893,88023,140178
1022,653511,239822,88158,139965
1023,654068,239482,88116,139778
1024,654975,239421,88089,139958
1025,656692,260110,88014,140144
1026,657581,239728,87976,139989
1027,658563,239471,87921,140078
1028,659442,239560,88045,140136
1029,660837,239814,88000,140002
1030,662306,239931,87981,139992
1031,663707,239930,88012,140191
1032,664777,239886,87940,8323345
1033,665610,239765,88123,140042
1034,666503,239804,88084,139973
1035,667168,239982,88140,139834
1036,667690,239920,88231,139868
1037,668188,239621,88151,140036
1038,668505,239679,87939,140118
1039,668944,239982,88067,140157
1040,669448,239862,88297,140238
1041,670260,239706,88456,139961
1042,670752,239981,88369,139889
1043,671378,240064,88065,140067
1044,672150,239746,87980,140135
1045,672385,239820,88152,140324
1046,672639,240044,88357,140323
1047,-128443,239987,88312,140219
1048,673522,261134,88079,140174
1049,673710,239772,88033,140185
1050,673309,239524,88233,140181
1051,673188,239638,88344,140039
1052,673820,239825,88270,140160
1053,674237,239803,88140,140170
1054,674660,239786,88173,139935
1055,675082,239819,88246,140079
1056,675547,239779,88110,1040418
1057,675763,239748,88064,140041
1058,676103,239748,88124,140087
1059,676080,239804,88120,140128
1060,675919,239817,88038,139855
1061,676158,239805,87924,139688
1062,676535,239723,87908,140086
1063,676278,239472,87835,140146
1064,676196,239723,87993,140140
1065,676563,239663,88252,140143
1066,677183,239755,88411,139989
1067,677722,239765,88207,140038
1068,678275,239641,87975,140148
1069,2081431,239829,88094,140325
1070,679880,239791,88327,140335
1071,680481,2080885,88212,140058
1072,680765,239657,87974,140163
1073,681239,239626,87845,139965
1074,682132,239613,88138,140050
1075,682969,239446,88264,140181
1076,683871,239537,88195,140073
1077,684863,239811,88111,139989
1078,685872,239761,88111,140082
1079,686563,239924,88139,140084
1080,687465,239994,88174,261128
1081,688378,239868,88310,140169
1082,689331,239602,88170,139936
1083,689851,239489,88174,139998
1084,690426,239684,88093,140052
1085,690798,239889,88141,140180
1086,691099,239655,88120,140081
1087,691534,239351,88082,140043
1088,692023,239766,87846,140180
1089,692689,239741,87932,140012
1090,693012,239663,88187,139779
1091,784468,239939,88210,139955
1092,694249,239954,88244,139991
1093,694473,239935,88215,139964
1094,694463,239942,87955,140053
1095,694335,239838,87909,140064
1096,694166,239558,87876,140096
1097,693864,239655,87816,139804
1098,693894,239660,88020,139865
1099,694236,239852,88168,140032
1100,694239,239763,88042,140004
1101,694919,239587,88010,140138
1102,695899,239640,87993,140092
1103,697077,239666,87816,140019
1104,697943,239765,87940,163713
1105,698566,239679,88153,140022
1106,698988,239742,88082,139912
1107,699315,239970,88247,139782
1108,699739,240042,88230,139784
1109,700070,239725,88039,139883
1110,700142,239578,88079,139927
1111,700136,239577,87909,139992
1112,700363,239726,88008,139935
1113,720773,239677,88245,139745
1114,701448,239576,87973,139730
1115,702302,239495,87950,140004
1116,703365,240124,88125,140146
1117,703869,239710,88102,140035
1118,704530,239738,88287,140182
1119,704834,239797,87934,140106
1120,704932,239866,87672,140036
1121,705193,239913,87895,139885
1122,705383,239842,88006,139942
1123,705648,239630,88001,139918
1124,705674,239578,87920,140062
1125,705864,239770,87905,139910
1126,705860,239711,88090,139838
1127,706579,239395,88227,140149
1128,707599,239632,88328,141304
1129,708181,239744,88267,139841
1130,708971,239723,88230,139841
1131,709763,239939,87870,139991
1132,710241,239990,88028,139987
1133,710674,239958,88201,139989
1134,711145,239828,88267,139873
1135,712688,239858,88154,139941
1136,712127,239807,88156,139970
1137,712387,239632,87818,139979
1138,712493,239402,87800,139937
1139,713253,245728,87953,139857
1140,713817,239791,88161,140085
1141,714366,239965,88192,140222
1142,714614,239784,87968,140199
1143,715156,239805,88007,140095
1144,715802,239976,87940,139851
1145,716249,239784,87854,139807
1146,716514,239513,88040,140024
1147,716871,239468,88017,140076
1148,717415,239566,87785,139927
1149,717802,239620,87796,139901
1150,718171,239338,88054,140044
1151,718493,239454,88091,140287
1152,718954,239534,88193,140351
1153,719771,239593,88098,-130525
1154,720297,239684,88139,140180
1155,720750,239971,88169,140063
1156,721115,239950,88056,139933
1157,721407,239841,88116,139887
1158,721564,239561,88115,139871
1159,721825,239926,88213,139971
1160,722522,239892,88213,140085
1161,722966,239668,88106,140282
1162,723300,261635,88094,140142
1163,723919,239590,88017,139978
1164,724636,239774,88300,140216
1165,725515,240030,88108,140295
1166,726251,239759,88045,139993
1167,726519,239819,88286,140026
1168,726863,239917,87923,140285
1169,727108,239834,87759,140113
1170,727436,239598,87909,140013
1171,727577,239706,87831,139954
1172,727317,239655,87684,139764
1173,727318,239720,87827,140018
1174,727426,239865,88228,140143
1175,727463,239682,88220,140026
1176,727421,239638,87998,139827
1177,727652,239827,88018,1040418
1178,728064,239752,88303,140276
1179,728223,239875,88423,140106
1180,-62693,239988,88125,140117
1181,727823,239666,88094,140176
1182,727452,239623,88000,140303
1183,726754,239463,88036,140119
1184,726562,239521,88070,140138
1185,726598,1040500,88035,139993
1186,726135,239534,87996,139818
1187,726396,239696,88043,139941
1188,726626,239855,88115,140066
1189,727026,239632,88242,140072
1190,727317,239346,88194,139823
1191,727515,239595,88057,139883
1192,728087,239588,88071,140052
1193,728073,239759,87855,139874
1194,727777,240035,88011,140058
1195,727459,239834,88258,140208
1196,727317,239470,88004,140166
1197,727119,239573,87788,140021
1198,727127,239797,88013,139805
1199,727353,239541,88174,140076
1200,727810,239561,88207,140185
1201,728535,239675,88212,163585
1202,1040740,239748,88017,140238
1203,730859,239572,88152,140208
1204,731403,239601,88214,140061
1205,731983,239876,88044,139841
1206,732257,239962,88091,140095
1207,732292,239871,88249,140136
1208,732044,-64601,88048,140071
1209,731847,239701,87997,140131
1210,731560,239516,88037,139924
1211,731152,239446,88136,140025
1212,731236,239648,88060,140236
1213,730949,239622,88167,140166
1214,730525,239607,88186,140050
1215,730271,239595,88127,140223
1216,729953,239830,88069,140271
1217,729589,239918,88057,140134
1218,729311,239825,88153,140214
1219,728690,239777,88018,140184
1220,727957,239837,87983,139917
1221,727580,239705,88080,140030
1222,727265,239701,88172,140208
1223,727197,239744,88063,140099
1224,785942,239865,88186,139693
1225,727161,239682,88062,141304
1226,727370,239744,88023,140213
1227,727779,239679,88036,140161
1228,727919,239787,88066,140115
1229,727772,239898,88163,140106
1230,727556,240124,87973,139968
1231,727718,239944,87871,139964
1232,727854,239864,88077,139958
1233,727488,239829,88234,140074
1234,727407,239676,88068,140014
1235,727456,239583,88178,140071
1236,727478,239490,87957,140084
1237,727730,239435,87772,140092
1238,728106,239499,87864,140051
1239,728212,239628,88066,140015
1240,728465,239582,88195,140196
1241,728743,239579,88230,140146
1242,728747,239656,88250,139968
1243,728660,239572,88200,139966
1244,728209,239492,87981,140040
1245,727679,239693,88060,140203
1246,729057,239714,87942,140045
1247,725568,239529,87879,140023
1248,725209,239560,87987,139975
1249,725096,239815,88037,140223
1250,725303,240048,88058,-130525
1251,725509,239846,88135,140104
1252,725587,239657,88226,139945
1253,725867,245696,88077,140132
1254,726195,239869,88202,140182
1255,726187,239991,88207,140035
1256,726239,240078,87986,140079
1257,726145,240158,88039,140127
1258,726332,239992,88012,140103
1259,726067,239911,87953,139969
1260,726001,239744,88045,140017
1261,726157,239508,88342,140136
1262,726075,239545,88159,140052
1263,726295,239745,87969,139954
1264,726760,240016,88046,140179
1265,726739,239872,88160,140396
1266,726907,239923,88202,140408
1267,727066,239962,88375,140270
1268,728056,239810,88282,140029
1269,726248,239923,88327,140015
1270,725923,239843,88386,139961
1271,725448,239578,88482,140134
1272,725027,239681,88218,140115
1273,724668,239828,88067,139951
1274,724269,239803,88314,2089028
1275,723975,239796,88302,139959
1276,723736,260110,88217,139983
1277,723470,239821,88225,140065
1278,723363,239855,88132,140096
1279,723201,239726,88078,140043
1280,722502,239601,87961,140086
1281,721921,239915,88120,140015
1282,721416,239912,88262,140072
1283,720770,239693,88252,139847
1284,720136,239683,88107,139828
1285,719163,239564,88161,139995
1286,718831,239709,88182,140145
1287,718480,239720,88119,140075
1288,717761,239754,88258,140079
1289,716858,239861,88168,140124
1290,715903,239739,88207,139978
1291,714049,239697,88080,139987
1292,712622,239813,88318,140093
1293,711285,239709,88191,140070
1294,710248,239832,87889,139960
1295,709679,239763,88049,140114
1296,708955,239646,88079,139999
1297,708481,239829,88174,140004
1298,708534,239935,88166,261124
1299,708670,-64600,87940,139817
1300,708958,239440,87925,139906
1301,709178,239591,88007,140092
1302,709277,239791,88120,140111
1303,709255,239920,88052,140046
1304,708721,240017,87870,140103
1305,708433,239966,87880,140056
1306,707910,239709,87901,140122
1307,707058,239391,88221,139996
1308,706371,239476,88315,140096
1309,706051,239416,88197,140290
1310,705716,239524,88046,140129
1311,705262,239453,88028,139949
1312,704991,239632,88088,140150
1313,8324447,239756,88217,140256
1314,703977,239937,88357,140143
1315,703265,239881,88045,140115
1316,702342,239741,87822,139881
1317,701493,239679,88069,140140
1318,700592,239857,88070,140237
1319,699331,239660,88280,140184
1320,697801,239803,88208,140070
1321,696294,240126,88212,140082
1322,694814,239724,88359,261128
1323,693335,239664,88335,139744
1324,691615,239525,88199,139749
1325,689800,239730,88065,139911
1326,687823,239891,88049,140013
1327,685732,239866,87998,140073
1328,683839,240105,87922,140113
1329,681762,239597,87846,140142
1330,679412,239687,88029,140007
1331,677153,239629,88083,140156
1332,675129,239639,87995,140178
1333,673390,239694,88032,139908
1334,671279,239628,88108,139820
1335,1044643,239538,88291,139976
1336,666259,239611,88317,140025
1337,665109,239653,88279,140312
1338,663901,239881,88145,140213
1339,662105,239724,88273,140196
1340,660501,239762,88205,140288
1341,658981,240034,88065,140033
1342,657415,239945,87987,140003
1343,655595,239884,87905,140098
1344,653752,245696,88105,140033
1345,652384,239854,88021,140004
1346,651497,239736,88189,140031
1347,650381,239609,88318,139964
1348,649463,239753,88450,139926
1349,648871,239776,88284,140015
1350,648212,239764,88044,140365
1351,647783,239733,87989,140252
1352,647126,239822,88100,140162
1353,646076,239963,88096,140108
1354,645108,239842,88084,140139
1355,644164,239562,88074,140142
1356,642685,239618,87947,139933
1357,655113,239575,87888,139842
1358,638866,239521,87808,140225
1359,637590,239574,87874,140173
1360,636098,239663,87689,139968
1361,634715,239530,87903,139677
1362,633190,239418,88179,139878
1363,631551,239699,88188,140199
1364,629604,239863,88202,140335
1365,627603,239893,88119,140071
1366,625696,239848,88005,139774
1367,623328,522269,87959,139865
1368,620790,239712,87911,140080
1369,618480,239570,88047,140056
1370,615888,239534,88029,139983
1371,613065,239698,88012,1040418
1372,610752,239811,88170,139969
1373,608331,239549,88124,139998
1374,606128,239637,88082,139906
1375,603678,239881,88100,140002
1376,601273,239861,88248,140216
1377,598592,239814,88273,140353
1378,596110,239692,88241,140305
1379,593904,239588,88104,140116
1380,587872,239723,88093,140043
1381,585348,239910,88107,140180
1382,583222,240124,88043,140331
1383,581060,239881,87991,140077
1384,579362,240089,88038,139929
1385,578093,239889,88033,140005
1386,576935,239478,87868,140090
1387,575606,239593,88092,140426
1388,574046,239877,87941,140293
1389,572794,239775,87955,140132
1390,571441,-64600,87833,140019
1391,569899,239748,87877,140043
1392,568246,239563,88189,140039
1393,566462,239628,88047,140051
1394,565192,239658,88115,140114
1395,563544,239602,88281,163713
